iri	iri label	pathogen	pathogen label	host	host label
OOPS:0002541	Reniform	NCBITaxon_239373	Rotylenchulus reniformis Linford & OlivIera	NCBITaxon_4232	Helianthus annuus
OOPS:0002606	Reniform	NCBITaxon_239373	Rotylenchulus reniformis Linford & OlivIera	NCBITaxon_4233	Helianthus tuberosus
OOPS:0000942	Reniform nematode	NCBITaxon_239373	Rotylenchulus reniformis Linford and Oliveira	NCBITaxon_3649	Carica papaya L.
OOPS:0003492	Nematodes	NCBITaxon_363723	Rotylenchus brachyurus Filipjev	NCBITaxon_85262	Saintpaulia ionantha Wendl.
OOPS:0002692	Spiral	NCBITaxon_344394	Rotylenchus robustus (de Man) Filipjev	NCBITaxon_4236	Lactuca sativa L.
OOPS:0002851	Sheath rot	NCBITaxon_284135	Sarocladium oryzae (Sawada) W. Gams & D. Hawksworth	NCBITaxon_4530	Oryza sativa L.
OOPS:0000369	Wood decay	NCBITaxon_5334	Schizophyllum commune Fr.	NCBITaxon_16719	Juglans nigra L.
OOPS:0000217	Wood rots (Pathogenicity has not been proven for these fungi)	NCBITaxon_5334	Schizophyllum commune Fr.:Fr.	NCBITaxon_140311	Prunus cerasus
OOPS:0001173	Wood rots (pathogenicity has not been proven for these fungi)	NCBITaxon_5334	Schizophyllum commune Fr.:Fr.	NCBITaxon_36596	Prunus armeniaca L.
OOPS:0001714	(Pathogenicity has not been proven for these fungi; other wood decay fungi that cause significant diseases include Armillaria mellea, A. tabescens, and Chondrostereum purpureum.)	NCBITaxon_5334	Schizophyllum commune Fr.:Fr.	NCBITaxon_3760	Prunus persica
OOPS:0001715	(Pathogenicity has not been proven for these fungi; other wood decay fungi that cause significant diseases include Armillaria mellea, A. tabescens, and Chondrostereum purpureum.)	NCBITaxon_5334	Schizophyllum commune Fr.:Fr.	NCBITaxon_3760	Prunus persica var. nucipersica
OOPS:0002504	Wood rots (Pathogenicity has not been proven for these fungi)	NCBITaxon_5334	Schizophyllum commune Fr.:Fr.	NCBITaxon_42229	Prunus avium
OOPS:0003431	Sapwood rot	NCBITaxon_5334	Schizophyllum commune Fr.:Fr.	NCBITaxon_55513	Pistacia vera L.
OOPS:0000237	Wood rots (Pathogenicity has not been proven for these fungi)	NCBITaxon_95249	Schizopora flavipora (Cooke) Ryvarden	NCBITaxon_140311	Prunus cerasus
OOPS:0002524	Wood rots (Pathogenicity has not been proven for these fungi)	NCBITaxon_95249	Schizopora flavipora (Cooke) Ryvarden	NCBITaxon_42229	Prunus avium
OOPS:0000549	Fly speck	NCBITaxon_286617	Schizothyrium pomi (Mont.:Fr.) Arx	NCBITaxon_23211	Pyrus communis L.
OOPS:0002745	Downy mildew	NCBITaxon_467176	Sclerophthora macrospora (Sacc.) Thirumalachar et al.	NCBITaxon_4498	Avena sativa L.
OOPS:0002863	Downy mildew	NCBITaxon_467176	Sclerophthora macrospora (Sacc.) Thirumalachar et al.	NCBITaxon_4530	Oryza sativa L.
OOPS:0003055	Crazy top downy mildew	NCBITaxon_467176	Sclerophthora macrospora (Sacc.) Thirumalachar et al.	NCBITaxon_4577	Zea mays L.
OOPS:0002957	Green ear downy mildew (graminicola downy mildew)	NCBITaxon_162130	Sclerospora graminicola (Sacc.) J. Schröt.	NCBITaxon_4577	Zea mays L.
OOPS:0002694	Drop (Sclerotinia rot)	NCBITaxon_38451	Sclerotinia minor Jaggar	NCBITaxon_4236	Lactuca sativa L.
OOPS:0001822	Sclerotinia blight	NCBITaxon_38451	Sclerotinia minor Jagger	NCBITaxon_3818	Arachis hypogaea L.
OOPS:0002388	Sclerotinia rot (Pink rot)	NCBITaxon_38451	Sclerotinia minor Jagger	NCBITaxon_4120	Ipomoea batatas [L.] Lam.
OOPS:0002560	Sclerotinia basal stalk rot and wilt	NCBITaxon_38451	Sclerotinia minor Jagger	NCBITaxon_4232	Helianthus annuus
OOPS:0002625	Sclerotinia basal stalk rot and wilt	NCBITaxon_38451	Sclerotinia minor Jagger	NCBITaxon_4233	Helianthus tuberosus
OOPS:0000211	Green fruit rot	NCBITaxon_5180	Sclerotinia sclerotiorum (Lib.) de Bary	NCBITaxon_140311	Prunus cerasus
OOPS:0000291	Sclerotinia stem rot	NCBITaxon_5180	Sclerotinia sclerotiorum (Lib.) de Bary	NCBITaxon_145471	Brassica campestris
OOPS:0000342	Sclerotinia crown & root rot	NCBITaxon_5180	Sclerotinia sclerotiorum (Lib.) de Bary	NCBITaxon_161934	Beta vulgaris L.
OOPS:0000649	Sclerotinia rot	NCBITaxon_5180	Sclerotinia sclerotiorum (Lib.) de Bary	NCBITaxon_29780	Mangifera indica L.
OOPS:0000717	Collar rot	NCBITaxon_5180	Sclerotinia sclerotiorum (Lib.) de Bary	NCBITaxon_3435	Persea americana Miller
OOPS:0000718	Fruit rot (includes stem end rot & fruit spots)	NCBITaxon_5180	Sclerotinia sclerotiorum (Lib.) de Bary	NCBITaxon_3435	Persea americana Miller
OOPS:0000774	Hemp canker	NCBITaxon_5180	Sclerotinia sclerotiorum (Lib.) de Bary	NCBITaxon_3483	Cannabis sativa L.
OOPS:0001167	Green fruit rot	NCBITaxon_5180	Sclerotinia sclerotiorum (Lib.) de Bary	NCBITaxon_36596	Prunus armeniaca L.
OOPS:0001338	Sclerotinia stem rot and watery soft rot	NCBITaxon_5180	Sclerotinia sclerotiorum (Lib.) de Bary	NCBITaxon_3705	Brassica
OOPS:0001339	Sclerotinia stem rot	NCBITaxon_5180	Sclerotinia sclerotiorum (Lib.) de Bary	NCBITaxon_3705	Brassica napus
OOPS:0001436	Sclerotinia stem rot	NCBITaxon_5180	Sclerotinia sclerotiorum (Lib.) de Bary	NCBITaxon_3711	Brassica rapa
OOPS:0001475	Sclerotinia stem rot and watery soft rot	NCBITaxon_5180	Sclerotinia sclerotiorum (Lib.) de Bary	NCBITaxon_3725	Raphanus
OOPS:0001702	Green fruit rot	NCBITaxon_5180	Sclerotinia sclerotiorum (Lib.) de Bary	NCBITaxon_3760	Prunus persica
OOPS:0001703	Green fruit rot	NCBITaxon_5180	Sclerotinia sclerotiorum (Lib.) de Bary	NCBITaxon_3760	Prunus persica var. nucipersica
OOPS:0001842	Sclerotinia blight	NCBITaxon_5180	Sclerotinia sclerotiorum (Lib.) de Bary	NCBITaxon_3818	Arachis hypogaea L.
OOPS:0001935	Sclerotinia stem rot	NCBITaxon_5180	Sclerotinia sclerotiorum (Lib.) de Bary	NCBITaxon_3827	Cicer arietinum L.
OOPS:0001985	Sclerotinia stem rot	NCBITaxon_5180	Sclerotinia sclerotiorum (Lib.) de Bary	NCBITaxon_3864	Lens culinaris Medik.
OOPS:0002066	Blossom blight (crown rot and stem rot)	NCBITaxon_5180	Sclerotinia sclerotiorum (Lib.) de Bary	NCBITaxon_3879	Medicago sativa L.
OOPS:0002067	Sclerotinia crown and stem rot	NCBITaxon_5180	Sclerotinia sclerotiorum (Lib.) de Bary	NCBITaxon_3879	Medicago sativa L.
OOPS:0002140	White mold (Sclerotinia rot)	NCBITaxon_5180	Sclerotinia sclerotiorum (Lib.) de Bary	NCBITaxon_3885	Phaseolus vulgaris L.
OOPS:0002172	Sclerotinia rot = white mold	NCBITaxon_5180	Sclerotinia sclerotiorum (Lib.) de Bary	NCBITaxon_3888	Pisum sativum L.
OOPS:0002268	Collar rot	NCBITaxon_5180	Sclerotinia sclerotiorum (Lib.) de Bary	NCBITaxon_4097	Nicotiana tabacum L.
OOPS:0002335	White mold	NCBITaxon_5180	Sclerotinia sclerotiorum (Lib.) de Bary	NCBITaxon_4113	Solanum tuberosum L.
OOPS:0002404	Sclerotinia rot (Pink rot)	NCBITaxon_5180	Sclerotinia sclerotiorum (Lib.) de Bary	NCBITaxon_4120	Ipomoea batatas [L.] Lam.
OOPS:0002444	Sclerotinia stem rot and head blight	NCBITaxon_5180	Sclerotinia sclerotiorum (Lib.) de Bary	NCBITaxon_4222	Carthamus tinctorius L.
OOPS:0002498	Green fruit rot	NCBITaxon_5180	Sclerotinia sclerotiorum (Lib.) de Bary	NCBITaxon_42229	Prunus avium
OOPS:0002573	Sclerotinia basal stalk rot and wilt, mid-stalk rot, head rot	NCBITaxon_5180	Sclerotinia sclerotiorum (Lib.) de Bary	NCBITaxon_4232	Helianthus annuus
OOPS:0002638	Sclerotinia basal stalk rot and wilt, mid-stalk rot, head rot	NCBITaxon_5180	Sclerotinia sclerotiorum (Lib.) de Bary	NCBITaxon_4233	Helianthus tuberosus
OOPS:0002704	Drop (Sclerotinia rot)	NCBITaxon_5180	Sclerotinia sclerotiorum (Lib.) de Bary	NCBITaxon_4236	Lactuca sativa L.
OOPS:0003197	Sclerotinia rot	NCBITaxon_5180	Sclerotinia sclerotiorum (Lib.) de Bary	NCBITaxon_4679	Allium cepa
OOPS:0003285	Sclerotinia rot	NCBITaxon_5180	Sclerotinia sclerotiorum (Lib.) de Bary	NCBITaxon_4682	Allium sativum
OOPS:0003332	Watery soft rot	NCBITaxon_5180	Sclerotinia sclerotiorum (Lib.) de Bary	NCBITaxon_4686	Asparagus officinalis
OOPS:0003372	Cottony stem rot	NCBITaxon_5180	Sclerotinia sclerotiorum (Lib.) de Bary	NCBITaxon_49745	Dahlia sp.
OOPS:0003429	Sclerotinia shoot blight	NCBITaxon_5180	Sclerotinia sclerotiorum (Lib.) de Bary	NCBITaxon_55513	Pistacia vera L.
OOPS:0000811	Sclerotinia wilt	NCBITaxon_5180	Sclerotinia sclerotiorum (Lib.) de Bary = Whetzelinia sclerotiorum (Lib.) Korf. & Dumont	NCBITaxon_3486	Humulus lupulus L.
OOPS:0000097	Sclerotinia blight	NCBITaxon_5180	Sclerotinia sclerotiorum (Lib.) deBary	NCBITaxon_13547	Gerbera jamesonii H. Bolus ex J. D. Hook
OOPS:0000391	Sclerotinia blight	NCBITaxon_5180	Sclerotinia sclerotiorum (Lib.) deBary	NCBITaxon_167998	Anemone coronaria L.
OOPS:0000475	Sclerotinia blight	NCBITaxon_5180	Sclerotinia sclerotiorum (Lib.) deBary	NCBITaxon_171910	Campanula carpatica Jacq.
OOPS:0001042	Sclerotinia stem rot	NCBITaxon_5180	Sclerotinia sclerotiorum (Lib.) deBary	NCBITaxon_3653	Citrullus
OOPS:0001103	Sclerotinia stem rot	NCBITaxon_5180	Sclerotinia sclerotiorum (Lib.) deBary	NCBITaxon_3655	Cucumis
OOPS:0001239	Sclerotinia stem rot	NCBITaxon_5180	Sclerotinia sclerotiorum (Lib.) deBary	NCBITaxon_3660	Cucurbita
OOPS:0001379	Sclerotinia stem rot	NCBITaxon_5180	Sclerotinia sclerotiorum (Lib.) deBary	NCBITaxon_3707	Brassica juncea var. crispifolia
OOPS:0001519	Basal stem and crown rot	NCBITaxon_5180	Sclerotinia sclerotiorum (Lib.) deBary	NCBITaxon_37495	Euphorbia pulcherrima Willd. ex Klotzsch
OOPS:0002226	Stem mold & rot	NCBITaxon_5180	Sclerotinia sclerotiorum (Lib.) deBary	NCBITaxon_4005	Linum usitatissimum
OOPS:0002227	Stem mold & rot	NCBITaxon_5180	Sclerotinia sclerotiorum (Lib.) deBary	NCBITaxon_4005	Linum
OOPS:0003484	Sclerotinia blight	NCBITaxon_5180	Sclerotinia sclerotiorum (Lib.) deBary	NCBITaxon_660128	Calceolaria crenatiflora Cav.
OOPS:0003458	Sclerotinia crown and root rot	NCBITaxon_28548	Sclerotinia trifoliorum Eriks.	NCBITaxon_57577	Trifolium pratense L.
OOPS:0002034	Sclerotinia crown and stem rot	NCBITaxon_28548	Sclerotinia trifoliorum Erikss. sensu Kohn	NCBITaxon_3879	Medicago sativa L.
OOPS:0001910	Sclerotinia stem rot	NCBITaxon_28548	Sclerotinia trifoliorum Eriksson	NCBITaxon_3827	Cicer arietinum L.
OOPS:0003182	White rot	NCBITaxon_38492	Sclerotium cepivorum Berk.	NCBITaxon_4679	Allium cepa
OOPS:0003270	White rot	NCBITaxon_38492	Sclerotium cepivorum Berk.	NCBITaxon_4682	Allium sativum
OOPS:0000013	Stem rot	NCBITaxon_5566	Sclerotium hydrophilum	NCBITaxon_103762	Zizania palustris L.
OOPS:0000008	Stem rot	NCBITaxon_165778	Sclerotium oryzae	NCBITaxon_103762	Zizania palustris L.
OOPS:0000074	Southern blight	NCBITaxon_39291	Sclerotium rolfsii Sacc.	NCBITaxon_13525	Exacum affine
OOPS:0000089	Southern blight	NCBITaxon_39291	Sclerotium rolfsii Sacc.	NCBITaxon_13547	Gerbera jamesonii H. Bolus ex J. D. Hook
OOPS:0000273	Root rot	NCBITaxon_39291	Sclerotium rolfsii Sacc.	NCBITaxon_145471	Brassica campestris
OOPS:0000275	Seed rot, damping-off	NCBITaxon_39291	Sclerotium rolfsii Sacc.	NCBITaxon_145471	Brassica campestris
OOPS:0000276	Southern blight (leaf, root and seed rot)	NCBITaxon_39291	Sclerotium rolfsii Sacc.	NCBITaxon_145471	Brassica campestris
OOPS:0000333	Southern blight (Sclerotium root rot and stem rot)	NCBITaxon_39291	Sclerotium rolfsii Sacc.	NCBITaxon_161934	Beta vulgaris L.
OOPS:0000388	Southern blight	NCBITaxon_39291	Sclerotium rolfsii Sacc.	NCBITaxon_167998	Anemone coronaria L.
OOPS:0000471	Southern blight	NCBITaxon_39291	Sclerotium rolfsii Sacc.	NCBITaxon_171910	Campanula carpatica Jacq.
OOPS:0000627	Root rot	NCBITaxon_39291	Sclerotium rolfsii Sacc.	NCBITaxon_29780	Mangifera indica L.
OOPS:0000693	Seedling blight	NCBITaxon_39291	Sclerotium rolfsii Sacc.	NCBITaxon_3435	Persea americana Miller
OOPS:0000762	Southern blight (Sclerotium root and stem rot)	NCBITaxon_39291	Sclerotium rolfsii Sacc.	NCBITaxon_3483	Cannabis sativa L.
OOPS:0000866	Southern blight	NCBITaxon_39291	Sclerotium rolfsii Sacc.	NCBITaxon_35939	Impatiens wallerana
OOPS:0000867	Southern blight	NCBITaxon_39291	Sclerotium rolfsii Sacc.	NCBITaxon_35939	Impatiens
OOPS:0000950	Sclerotium blight	NCBITaxon_39291	Sclerotium rolfsii Sacc.	NCBITaxon_3649	Carica papaya L.
OOPS:0001029	Southern blight (Sclerotium fruit and stem rot)	NCBITaxon_39291	Sclerotium rolfsii Sacc.	NCBITaxon_3653	Citrullus
OOPS:0001090	Southern blight (Sclerotium fruit and stem rot)	NCBITaxon_39291	Sclerotium rolfsii Sacc.	NCBITaxon_3655	Cucumis
OOPS:0001226	Southern blight (Sclerotium fruit and stem rot)	NCBITaxon_39291	Sclerotium rolfsii Sacc.	NCBITaxon_3660	Cucurbita
OOPS:0001311	Southern blight	NCBITaxon_39291	Sclerotium rolfsii Sacc.	NCBITaxon_3705	Brassica
OOPS:0001313	Root rot	NCBITaxon_39291	Sclerotium rolfsii Sacc.	NCBITaxon_3705	Brassica napus
OOPS:0001315	Seed rot, damping-off	NCBITaxon_39291	Sclerotium rolfsii Sacc.	NCBITaxon_3705	Brassica napus
OOPS:0001316	Southern blight (leaf, root and seed rot)	NCBITaxon_39291	Sclerotium rolfsii Sacc.	NCBITaxon_3705	Brassica napus
OOPS:0001370	Southern blight	NCBITaxon_39291	Sclerotium rolfsii Sacc.	NCBITaxon_3707	Brassica juncea var. crispifolia
OOPS:0001418	Root rot	NCBITaxon_39291	Sclerotium rolfsii Sacc.	NCBITaxon_3711	Brassica rapa
OOPS:0001420	Seed rot, damping-off	NCBITaxon_39291	Sclerotium rolfsii Sacc.	NCBITaxon_3711	Brassica rapa
OOPS:0001421	Southern blight (leaf, root and seed rot)	NCBITaxon_39291	Sclerotium rolfsii Sacc.	NCBITaxon_3711	Brassica rapa
OOPS:0001466	Southern blight	NCBITaxon_39291	Sclerotium rolfsii Sacc.	NCBITaxon_3725	Raphanus
OOPS:0001823	Stem rot (southern blight)	NCBITaxon_39291	Sclerotium rolfsii Sacc.	NCBITaxon_3818	Arachis hypogaea L.
OOPS:0001876	Basal rot	NCBITaxon_39291	Sclerotium rolfsii Sacc.	NCBITaxon_38236	Cattleya
OOPS:0001919	Collar rot	NCBITaxon_39291	Sclerotium rolfsii Sacc.	NCBITaxon_3827	Cicer arietinum L.
OOPS:0001979	Collar rot	NCBITaxon_39291	Sclerotium rolfsii Sacc.	NCBITaxon_3864	Lens culinaris Medik.
OOPS:0002050	Southern Sclerotium blight	NCBITaxon_39291	Sclerotium rolfsii Sacc.	NCBITaxon_3879	Medicago sativa L.
OOPS:0002195	Sclerotium root rot (southern blight)	NCBITaxon_39291	Sclerotium rolfsii Sacc.	NCBITaxon_3983	Manihot esculenta Crantz
OOPS:0002253	Southern stem rot (southern blight)	NCBITaxon_39291	Sclerotium rolfsii Sacc.	NCBITaxon_4097	Nicotiana tabacum L.
OOPS:0002317	Stem rot (southern blight)	NCBITaxon_39291	Sclerotium rolfsii Sacc.	NCBITaxon_4113	Solanum tuberosum L.
OOPS:0002390	Circular spot	NCBITaxon_39291	Sclerotium rolfsii Sacc.	NCBITaxon_4120	Ipomoea batatas [L.] Lam.
OOPS:0002391	Sclerotial blight	NCBITaxon_39291	Sclerotium rolfsii Sacc.	NCBITaxon_4120	Ipomoea batatas [L.] Lam.
OOPS:0002561	Sclerotium basal stalk and root rot (southern blight)	NCBITaxon_39291	Sclerotium rolfsii Sacc.	NCBITaxon_4232	Helianthus annuus
OOPS:0002626	Sclerotium basal stalk and root rot (southern blight)	NCBITaxon_39291	Sclerotium rolfsii Sacc.	NCBITaxon_4233	Helianthus tuberosus
OOPS:0002695	Southern blight	NCBITaxon_39291	Sclerotium rolfsii Sacc.	NCBITaxon_4236	Lactuca sativa L.
OOPS:0003018	Sclerotium ear rot* (southern blight)	NCBITaxon_39291	Sclerotium rolfsii Sacc.	NCBITaxon_4577	Zea mays L.
OOPS:0003020	Seed rot-seedling blight	NCBITaxon_39291	Sclerotium rolfsii Sacc.	NCBITaxon_4577	Zea mays L.
OOPS:0003129	Southern blight	NCBITaxon_39291	Sclerotium rolfsii Sacc.	NCBITaxon_45837	Solanum pseudocapsicum L.
OOPS:0003368	Southern blight	NCBITaxon_39291	Sclerotium rolfsii Sacc.	NCBITaxon_49745	Dahlia sp.
OOPS:0003460	Southern blight	NCBITaxon_39291	Sclerotium rolfsii Sacc.	NCBITaxon_57577	Trifolium pratense L.
OOPS:0003494	Crown rot	NCBITaxon_39291	Sclerotium rolfsii Sacc.	NCBITaxon_85262	Saintpaulia ionantha Wendl.
OOPS:0002806	Southern blight	NCBITaxon_39291	Sclerotium rolfsii Sacc. (India, California, Puerto Rico)	NCBITaxon_4513	Hordeum vulgare L.
OOPS:0000626	Root rot	NCBITaxon_39291	Sclerotium rolfsii Sacc. var. delphinii (Welch) Boerema & Hamers	NCBITaxon_29780	Mangifera indica L.
OOPS:0001944	Scopulariopsis leaf spot	NCBITaxon_561152	Scopulariopsis brevicaulis (Sacc.) Bainer	NCBITaxon_3827	Cicer arietinum L.
OOPS:0003028	Ear rots, minor	NCBITaxon_40376	Scopulariopsis brumptii Salvanet-Duval	NCBITaxon_4577	Zea mays L.
OOPS:0003493	Nematodes	NCBITaxon_363723	Scutellonema brachyurum Andrassy	NCBITaxon_85262	Saintpaulia ionantha Wendl.
OOPS:0001854	Spiral	NCBITaxon_634054	Scutellonema cavenessi Sher	NCBITaxon_3818	Arachis hypogaea L.
OOPS:0002189	Black root and stem rot	NCBITaxon_1715249	Scytalidium sp.	NCBITaxon_3983	Manihot esculenta Crantz
OOPS:0002232	Dieback	NCBITaxon_565434	Selenophoma linicola Vanterpool	NCBITaxon_4005	Linum usitatissimum
OOPS:0002233	Dieback	NCBITaxon_565434	Selenophoma linicola Vanterpool	NCBITaxon_4005	Linum
OOPS:0000674	Felt fungus	NCBITaxon_998434	Septobasidium bogoriense Pat.	NCBITaxon_29780	Mangifera indica L.
OOPS:0000619	Felt fungus	NCBITaxon_357018	Septobasidium pilosum Boedijn & B.A. Steinmann	NCBITaxon_29780	Mangifera indica L.
OOPS:0000620	Felt fungus	NCBITaxon_357020	Septobasidium pseudopedicellatum Burt	NCBITaxon_29780	Mangifera indica L.
OOPS:0000473	Septoria leaf spot	NCBITaxon_438383	Septoria campanulae (Lev.) Sacc.	NCBITaxon_171910	Campanula carpatica Jacq.
OOPS:0001006	Septoria leaf blight	NCBITaxon_1276524	Septoria cucurbitacearum Sacc.	NCBITaxon_3653	Citrullus
OOPS:0001067	Septoria leaf blight	NCBITaxon_1276524	Septoria cucurbitacearum Sacc.	NCBITaxon_3655	Cucumis
OOPS:0001203	Septoria leaf blight	NCBITaxon_1276524	Septoria cucurbitacearum Sacc.	NCBITaxon_3660	Cucurbita
OOPS:0002542	Septoria leaf spot	NCBITaxon_266408	Septoria helianthi Ellis & Kellerm.	NCBITaxon_4232	Helianthus annuus
OOPS:0002607	Septoria leaf spot	NCBITaxon_266408	Septoria helianthi Ellis & Kellerm.	NCBITaxon_4233	Helianthus tuberosus
OOPS:0002687	Septoria leaf spot	NCBITaxon_266409	Septoria lactucae Pass.	NCBITaxon_4236	Lactuca sativa L.
OOPS:0002216	Pasmo	NCBITaxon_215465	Septoria linicola (Speg.) Garassini	NCBITaxon_4005	Linum usitatissimum
OOPS:0002217	Pasmo	NCBITaxon_215465	Septoria linicola (Speg.) Garassini	NCBITaxon_4005	Linum
OOPS:0002319	Septoria leaf spot	NCBITaxon_39703	Septoria lycopersici Speg. var. malagutii Ciccarone & Boerema	NCBITaxon_4113	Solanum tuberosum L.
OOPS:0000043	Kernel molds	NCBITaxon_333108	Septoria ostryae Peck	NCBITaxon_13450	Corylus
OOPS:0000044	Leaf spots	NCBITaxon_333108	Septoria ostryae Peck	NCBITaxon_13450	Corylus
OOPS:0000059	Kernel molds	NCBITaxon_333108	Septoria ostryae Peck	NCBITaxon_13451	Corylus avellana
OOPS:0000060	Leaf spots	NCBITaxon_333108	Septoria ostryae Peck	NCBITaxon_13451	Corylus avellana
OOPS:0003407	Septoria leaf spot	NCBITaxon_1387573	Septoria pistaciarum Caracc.	NCBITaxon_55513	Pistacia vera L.
OOPS:0000083	Septoria leaf spot	NCBITaxon_1707704	Septoria sp.	NCBITaxon_13547	Gerbera jamesonii H. Bolus ex J. D. Hook
OOPS:0000603	Leaf spot	NCBITaxon_1707704	Septoria sp.	NCBITaxon_29780	Mangifera indica L.
OOPS:0003218	Pink root	NCBITaxon_798162	Setophoma terrestris (H. N. Hansen) Gruyter, Aveskamp, & Verkley (syns. Phoma terrestris [H. N. Hansen] Gruyter, Aveskamp, & Verkley; Pyrenochaeta terrestris [H. N. Hansen] Gorenz, J. C. Walker, & Larson)	NCBITaxon_4679	Allium cepa
OOPS:0003306	Pink root	NCBITaxon_798162	Setophoma terrestris (H. N. Hansen) Gruyter, Aveskamp, & Verkley (syns. Phoma terrestris [H. N. Hansen] Gruyter, Aveskamp, & Verkley; Pyrenochaeta terrestris [H. N. Hansen] Gorenz, J. C. Walker, & Larson)	NCBITaxon_4682	Allium sativum
OOPS:0003040	Rostratum leaf spot (Helminthosporium leaf disease, ear and stalk rot)	NCBITaxon_45150	Setosphaeria rostrata K.J. Leonard (anamorph: Exserohilum rostratum (Drechs.) K.J. Leonard & E.G. Suggs = Helminthosporium rostratum Drechs.)	NCBITaxon_4577	Zea mays L.
OOPS:0003120	Northern corn leaf blight (white blast, crown stalk rot, stripe)	NCBITaxon_93612	Setosphaeria turcica (Luttrell) K.J. Leonard & E.G. Suggs (anamorph: Exserohilum turcicum (Pass.) K.J. Leonard & E.G. Suggs = Helminthosporium turcicum Pass.)	NCBITaxon_4577	Zea mays L.
OOPS:0002818	Ergot	NCBITaxon_5111	Sphacelia segetum Lev. [anamorph]	NCBITaxon_4513	Hordeum vulgare L.
OOPS:0001791	Scab	NCBITaxon_1125792	Sphaceloma arachidis Bitancourt & Jenk.	NCBITaxon_3818	Arachis hypogaea L.
OOPS:0000041	Leaf spots	NCBITaxon_1822375	Sphaceloma coryli Vegh & Bourgeois	NCBITaxon_13450	Corylus
OOPS:0000057	Leaf spots	NCBITaxon_1822375	Sphaceloma coryli Vegh & Bourgeois	NCBITaxon_13451	Corylus avellana
OOPS:0002203	Superelongation	NCBITaxon_49223	Sphaceloma manihoticola Bitancourt & Jenk.	NCBITaxon_3983	Manihot esculenta Crantz
OOPS:0000728	Scab (fruit & leaf)	NCBITaxon_881653	Sphaceloma perseae Jenk.	NCBITaxon_3435	Persea americana Miller
OOPS:0001000	Powdery mildew	NCBITaxon_92473	Sphaerotheca fuliginea (Schlecht.) Poll.	NCBITaxon_3649	Carica papaya L.
OOPS:0001061	Powdery mildew	NCBITaxon_92473	Sphaerotheca fuliginea (Schlechtend.:Fr.) Pollacci	NCBITaxon_3653	Citrullus
OOPS:0001122	Powdery mildew	NCBITaxon_92473	Sphaerotheca fuliginea (Schlechtend.:Fr.) Pollacci	NCBITaxon_3655	Cucumis
OOPS:0001258	Powdery mildew	NCBITaxon_92473	Sphaerotheca fuliginea (Schlechtend.:Fr.) Pollacci	NCBITaxon_3660	Cucurbita
OOPS:0002589	Powdery mildew	NCBITaxon_92473	Sphaerotheca fuliginea (Schlechtend.:Fr.) Pollacci	NCBITaxon_4232	Helianthus annuus
OOPS:0002654	Powdery mildew	NCBITaxon_92473	Sphaerotheca fuliginea (Schlechtend.:Fr.) Pollacci	NCBITaxon_4233	Helianthus tuberosus
OOPS:0000937	Powdery mildew	NCBITaxon_180121	Sphaerotheca humuli (D.C.) Burr.	NCBITaxon_3649	Carica papaya L.
OOPS:0001182	Powdery mildew	NCBITaxon_62728	Sphaerotheca pannosa (Wallr.:Fr.) Lév.	NCBITaxon_36596	Prunus armeniaca L.
OOPS:0001744	Powdery mildew	NCBITaxon_62728	Sphaerotheca pannosa (Wallr.:Fr.) Lév.	NCBITaxon_3760	Prunus persica
OOPS:0001745	Powdery mildew	NCBITaxon_62728	Sphaerotheca pannosa (Wallr.:Fr.) Lév.	NCBITaxon_3760	Prunus persica var. nucipersica
OOPS:0001875	Rust	NCBITaxon_367881	Sphenospora kevorkianii Linder	NCBITaxon_38236	Cattleya
OOPS:0000320	Yellow wilt*	NCBITaxon_2132	Spiroplasma	NCBITaxon_161934	Beta vulgaris L.
OOPS:0002975	Corn stunt (achapparramiento, maize stunt, Mesa Central or Rio Grande maize stunt)	NCBITaxon_2132	Spiroplasma kunkelii Whitcomb et al.	NCBITaxon_4577	Zea mays L.
OOPS:0002352	Powdery scab	NCBITaxon_70186	Spongospora subterranea (Wallr.) Lagerh. f. sp. subterranea Tomlinson	NCBITaxon_4113	Solanum tuberosum L.
OOPS:0000724	Wood rots	NCBITaxon_5630	Sporotrichum versisporum (C. G. Lloyd) Stalpers	NCBITaxon_3435	Persea americana Miller
OOPS:0002714	Speckled blotch (Septoria blight)	NCBITaxon_1351752	Stagonospora avenae (A.B. Frank) Bissett	NCBITaxon_4498	Avena sativa L.
